Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Values is H.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
06,Not Available,Numeric,2,,,"Values are:
1 = Expected Average Mortgage Interest Rate
2 = Servicing Fee Set Aside
3 = Original Funding Age
4 = Property Valuation Amount
5 = Original Term of Payments
6 = Property Charges Set Aside Amount
7 = Property Repair Set Aside Amount
8 = Original Available Line of Credit Amount
9 = Original Draw Amount
10 = Mortgage Margin
11 = Lifetime Floor Rate
12 = Remaining Available Line of Credit
13 = Monthly Scheduled Payment Amount
14 = Remaining Term of Payments
15 = Credit Line Set Aside Amount",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has the Not Available Value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Not Available Value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Not Available Value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,12,,
01,Record Type = 13,Character,2,,,"Joint-Single Loan Indicator / Youngest Borrower or Co-
borrower Sex Stratification",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is H.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
06,Joint/Single Loan Indicator,Numeric,1,,,"Joint/Single Loan Indicator. Values are:
1 = Single
2 = Joint",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
07,Youngest Borrower/Co-borrower Sex,Character,1,,,"Sex of the youngest borrower/co-borrower. Values are:
F = Female
M = Male
9 = Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
08,Number of Participations,Numeric,5,,,"The number of participations associated with a loan in the
pool that has the Joint-Single Loan Indicator value/Sex value
combination.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
09,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Joint-Single Loan Indicator value/Sex value combination.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
10,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Joint-Single Loan Indicator value/Sex value
combination, expressed as a percentage of the Pool’s UPB.
This UPB percentage is calculated by dividing the total
participation UPB of the given combination (Joint-Single
Loan Indicator value/Sex value) by the Pool’s UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
11,UPB of Participations as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Joint-Single Loan Indicator value/Sex value
combination, expressed as a percentage of the total Principal",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
12,UPB of Participations as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Joint-Single Loan Indicator value/Sex value
combination, expressed as a percentage of the total Maximum
Claim Amount (MCA) of the associated HECM Loans. This
UPB percentage is calculated by dividing the total
participation UPB of the given combination (Joint-Single
Loan Indicator value/Sex value) by the total of the HECM
MCAs for all the loans associated with those Participations.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
13,HECM Loans UPB as % of Principal Limit of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans that have the Joint-Single
Loan Indicator value/Sex value combination and are
associated with a pool’s participations, expressed as a
percentage of the total Principal Limit of the same HECM
Loans. This UPB percentage is calculated by dividing the
total HECM Loan UPB for loans having the given
combination (Joint-Single Loan Indicator value/Sex value)
that are associated with a pool’s participations by the total of
the HECM Loan Principal Limits for those same HECM
loans.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
14,HECM Loans UPB as % of MCA of HECM Loans,Numeric,6,3.2,,"Total UPB of all HECM Loans that have the Joint-Single
Loan Indicator value/Sex value combination and are
associated with a pool’s participations, expressed as a
percentage of the total Maximum Claim Amount of the same
HECM Loans. This UPB percentage is calculated by dividing
the total HECM Loan UPB for loans having the given
combination (Joint-Single Loan Indicator value/Sex value)
that are associated with a pool’s participations by the total of
the HECM Loan Maximum Claim Amount for those same
HECM loans.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,13,,
01,Record Type = 14,Character,2,,,"Rural Area Stratification. Pools with participations that are
associated with loans identified as being in rural areas based
on Rural Urban Commuting Area (RUCA) areas (US
Department of Agriculture Rural Urban Commuting Area
Codes). Not populated/provided for new issuance disclosures.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
02,CUSIP,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
03,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
04,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Value is “H”.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
05,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing
of pool types.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
06,Rural Area,Character,1,,,"Values are:
Y = Rural Area (RUCA Code 4-10)
N = Not Rural Area (RUCA Code 1-3)
9 = Not Available",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
07,Number of Participations,Numeric,5,,,"The number of participations in the pool associated with a
loan that has the Rural Area value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
08,UPB of Participations,Numeric,14,11.2,,"The total Unpaid Principal Balance (UPB) of the
participations in the pool associated with a loan that has the
Rural Area value.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
09,UPB of Participations as % of Pool UPB,Numeric,6,3.2,,"Total UPB of the participations in the pool associated with a
loan that has the Rural Area value, expressed as a percentage
of the Pool’s UPB. This UPB percentage is calculated by
dividing the total participation UPB of the given condition
(Rural Area value) by the Pool’s UPB.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,14,,
01,Record Type = TS,Character,2,,,File Trailer Record,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TS,,
02,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TS,,
03,File Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TS,,
04,Detail Record Count,Numeric,12,,,"Control total of the total number of HMBS Pool
Supplemental records in the file. This count will not
include HS or TS records.",hmonthlyS_HMBS PORTFOLIO – POOL SUPPLEMENTAL                               Layout V5.2 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TS,,
